,"('k6a 0',)","('k6a 1',)","('k6a 2',)","('k6a 3',)","('k6a 4',)",k6a 0_pred,k6a 1_pred,k6a 2_pred,k6a 3_pred,k6a 4_pred
271,0.5232,0.3386,0.1098,0.0239,0.004,0.5242831,0.33715796,0.11115595,0.0,0.0
272,0.5232,0.3386,0.1098,0.0239,0.004,0.5275078,0.337645,0.116132736,0.0,0.0
273,0.9307,0.0669,0.0024,0.0001,0.0,0.9282837,0.06782629,0.003277463,0.0,0.0
274,0.9307,0.0669,0.0024,0.0001,0.0,0.9272851,0.06916039,0.0,0.0,0.0
275,0.9307,0.0669,0.0024,0.0001,0.0,0.9290036,0.06874505,0.0,0.0,0.0
276,0.5232,0.3386,0.1098,0.0239,0.004,0.5273035,0.3343955,0.10878095,0.0,0.0
277,0.9307,0.0669,0.0024,0.0001,0.0,0.9310919,0.06734694,0.0,0.0,0.0
278,0.5232,0.3386,0.1098,0.0239,0.004,0.52504337,0.33722195,0.110821925,0.0,0.0
279,0.5232,0.3386,0.1098,0.0239,0.004,0.52822286,0.33359766,0.10955376,0.0,0.0
280,0.5232,0.3386,0.1098,0.0239,0.004,0.5260583,0.33607468,0.11004591,0.0,0.0
281,0.9307,0.0669,0.0024,0.0001,0.0,0.9271691,0.0693275,0.0,0.0,0.0
282,0.9307,0.0669,0.0024,0.0001,0.0,0.94045895,0.060440384,0.0,0.0,0.0
283,0.9307,0.0669,0.0024,0.0001,0.0,0.93170655,0.066765904,0.0,0.0,0.0
284,0.9307,0.0669,0.0024,0.0001,0.0,0.9320524,0.06660713,0.0,0.0,0.0
285,0.9307,0.0669,0.0024,0.0001,0.0,0.939983,0.06095779,0.0,0.0,0.0
286,0.5232,0.3386,0.1098,0.0239,0.004,0.52338946,0.3384894,0.11098358,0.0,0.0
287,0.5232,0.3386,0.1098,0.0239,0.004,0.52258325,0.3384508,0.11137368,0.0,0.0
288,0.9307,0.0669,0.0024,0.0001,0.0,0.9316869,0.066766754,0.0021866988,0.0,0.0
289,0.9307,0.0669,0.0024,0.0001,0.0,0.9308114,0.066492796,0.0,0.0,0.0
290,0.9307,0.0669,0.0024,0.0001,0.0,0.9382063,0.0628398,0.0,0.0,0.0
291,0.5232,0.3386,0.1098,0.0239,0.004,0.5250025,0.33735567,0.11085549,0.0,0.0
292,0.5232,0.3386,0.1098,0.0239,0.004,0.522771,0.33913976,0.11107523,0.0,0.0
293,0.5232,0.3386,0.1098,0.0239,0.004,0.52663076,0.33484077,0.10884576,0.0,0.0
294,0.5232,0.3386,0.1098,0.0239,0.004,0.5248845,0.3371582,0.11067471,0.0,0.0
295,0.5232,0.3386,0.1098,0.0239,0.004,0.523584,0.33457735,0.110040605,0.0,0.0
296,0.9307,0.0669,0.0024,0.0001,0.0,0.9270953,0.0683326,0.003662615,0.0,0.0
297,0.5232,0.3386,0.1098,0.0239,0.004,0.52215254,0.33889613,0.109842144,0.0,0.0
298,0.5232,0.3386,0.1098,0.0239,0.004,0.52212864,0.33895278,0.11220388,0.0,0.0
299,0.9307,0.0669,0.0024,0.0001,0.0,0.93127394,0.066831365,0.0,0.0,0.0
300,0.5232,0.3386,0.1098,0.0239,0.004,0.52218497,0.3381829,0.11179948,0.0,0.0
301,0.5232,0.3386,0.1098,0.0239,0.004,0.52423525,0.3374761,0.110152595,0.0,0.0
302,0.5232,0.3386,0.1098,0.0239,0.004,0.5220648,0.3386696,0.111587845,0.0,0.0
303,0.5232,0.3386,0.1098,0.0239,0.004,0.5314674,0.33424577,0.10934677,0.0,0.0
304,0.5232,0.3386,0.1098,0.0239,0.004,0.5238507,0.33712366,0.1110149,0.0,0.0
305,0.9307,0.0669,0.0024,0.0001,0.0,0.93020785,0.066678986,0.0025310125,0.0,0.0
306,0.5232,0.3386,0.1098,0.0239,0.004,0.5238084,0.3376288,0.1121023,0.0,0.0
307,0.9307,0.0669,0.0024,0.0001,0.0,0.93024415,0.06634617,0.0,0.0,0.0
308,0.5232,0.3386,0.1098,0.0239,0.004,0.5225748,0.33900383,0.109989114,0.0,0.0
309,0.9307,0.0669,0.0024,0.0001,0.0,0.9274744,0.0672087,0.0,0.0,0.0
310,0.5232,0.3386,0.1098,0.0239,0.004,0.54867285,0.3233565,0.1071559,0.0,0.0
311,0.5232,0.3386,0.1098,0.0239,0.004,0.52114993,0.3402144,0.1096324,0.0,0.0
312,0.5232,0.3386,0.1098,0.0239,0.004,0.5225566,0.3384183,0.1111702,0.0,0.0
313,0.9307,0.0669,0.0024,0.0001,0.0,0.9309344,0.06654529,0.0,0.0,0.0
314,0.5232,0.3386,0.1098,0.0239,0.004,0.5248548,0.3363014,0.1102998,0.0,0.0
315,0.9307,0.0669,0.0024,0.0001,0.0,0.9402864,0.060577914,0.0,0.0,0.0
316,0.5232,0.3386,0.1098,0.0239,0.004,0.5281811,0.33582097,0.108867675,0.0,0.0
317,0.5232,0.3386,0.1098,0.0239,0.004,0.52016413,0.33956057,0.111017145,0.0,0.0
318,0.5232,0.3386,0.1098,0.0239,0.004,0.5308163,0.33610007,0.10801854,0.0,0.0
319,0.9307,0.0669,0.0024,0.0001,0.0,0.9405545,0.060382076,0.0,0.0,0.0
320,0.9307,0.0669,0.0024,0.0001,0.0,0.9319665,0.06645758,0.0021257997,0.0,0.0
321,0.9307,0.0669,0.0024,0.0001,0.0,0.93132347,0.066462524,0.0,0.0,0.0
322,0.9307,0.0669,0.0024,0.0001,0.0,0.93888336,0.06217943,0.0,0.0,0.0
323,0.9307,0.0669,0.0024,0.0001,0.0,0.92978257,0.06707256,0.0,0.0,0.0
324,0.9307,0.0669,0.0024,0.0001,0.0,0.9346498,0.0651675,0.0,0.0,0.0
325,0.5232,0.3386,0.1098,0.0239,0.004,0.5214707,0.340033,0.10983891,0.0,0.0
326,0.5232,0.3386,0.1098,0.0239,0.004,0.5236707,0.3381034,0.111518264,0.0,0.0
327,0.9307,0.0669,0.0024,0.0001,0.0,0.92894876,0.067393854,0.0,0.0,0.0
328,0.9307,0.0669,0.0024,0.0001,0.0,0.93202865,0.066376075,0.0020850524,0.0,0.0
329,0.5232,0.3386,0.1098,0.0239,0.004,0.52538395,0.33704004,0.11053047,0.0,0.0
330,0.9307,0.0669,0.0024,0.0001,0.0,0.9391331,0.061873555,0.0,0.0,0.0
331,0.9307,0.0669,0.0024,0.0001,0.0,0.92709565,0.06932912,0.0,0.0,0.0
332,0.5232,0.3386,0.1098,0.0239,0.004,0.52450716,0.33673918,0.11005454,0.0,0.0
333,0.9307,0.0669,0.0024,0.0001,0.0,0.93212026,0.0663686,0.0020606797,0.0,0.0
334,0.5232,0.3386,0.1098,0.0239,0.004,0.5221618,0.33913147,0.10998058,0.0,0.0
335,0.5232,0.3386,0.1098,0.0239,0.004,0.5241782,0.33767232,0.110410474,0.0,0.0
336,0.9307,0.0669,0.0024,0.0001,0.0,0.9310424,0.06588584,0.0,0.0,0.0
337,0.5232,0.3386,0.1098,0.0239,0.004,0.5272238,0.33357844,0.10950901,0.0,0.0
338,0.5232,0.3386,0.1098,0.0239,0.004,0.52236813,0.33866078,0.11163651,0.0,0.0
339,0.9307,0.0669,0.0024,0.0001,0.0,0.9279969,0.06792817,0.0,0.0,0.0
340,0.9307,0.0669,0.0024,0.0001,0.0,0.9325837,0.06620562,0.0019214489,0.0,0.0
341,0.9307,0.0669,0.0024,0.0001,0.0,0.92824507,0.06776793,0.0032690624,0.0,0.0
342,0.5232,0.3386,0.1098,0.0239,0.004,0.526105,0.3347927,0.109726526,0.0,0.0
343,0.5232,0.3386,0.1098,0.0239,0.004,0.5217554,0.33878636,0.10876268,0.0,0.0
344,0.9307,0.0669,0.0024,0.0001,0.0,0.93152136,0.06684797,0.0,0.0,0.0
345,0.9307,0.0669,0.0024,0.0001,0.0,0.92852265,0.06760265,0.0,0.0,0.0
346,0.5232,0.3386,0.1098,0.0239,0.004,0.5242802,0.33673346,0.105882436,0.0,0.0
347,0.5232,0.3386,0.1098,0.0239,0.004,0.53197813,0.33642706,0.11181484,0.0,0.0
348,0.9307,0.0669,0.0024,0.0001,0.0,0.9311782,0.06694952,0.0024711452,0.0,0.0
349,0.5232,0.3386,0.1098,0.0239,0.004,0.5235962,0.33749288,0.11051994,0.0,0.0
350,0.9307,0.0669,0.0024,0.0001,0.0,0.9313749,0.06680078,0.0,0.0,0.0
351,0.5232,0.3386,0.1098,0.0239,0.004,0.52438176,0.33719608,0.110810526,0.0,0.0
352,0.9307,0.0669,0.0024,0.0001,0.0,0.92773277,0.06669125,0.0,0.0,0.0
353,0.5232,0.3386,0.1098,0.0239,0.004,0.5221793,0.33986032,0.109919764,0.0,0.0
354,0.5232,0.3386,0.1098,0.0239,0.004,0.5243425,0.33668542,0.11022606,0.0,0.0
355,0.5232,0.3386,0.1098,0.0239,0.004,0.5219435,0.3394524,0.109958164,0.0,0.0
356,0.9307,0.0669,0.0024,0.0001,0.0,0.92703193,0.06844975,0.0,0.0,0.0
357,0.9307,0.0669,0.0024,0.0001,0.0,0.9379362,0.06303946,0.0,0.0,0.0
358,0.9307,0.0669,0.0024,0.0001,0.0,0.9276053,0.06813106,0.0,0.0,0.0
359,0.9307,0.0669,0.0024,0.0001,0.0,0.9320662,0.06638047,0.0,0.0,0.0
360,0.5232,0.3386,0.1098,0.0239,0.004,0.52546144,0.3366782,0.110773504,0.0,0.0
361,0.5232,0.3386,0.1098,0.0239,0.004,0.5220307,0.33843634,0.1113465,0.0,0.0
362,0.9307,0.0669,0.0024,0.0001,0.0,0.9325292,0.06751512,0.0,0.0,0.0
363,0.5232,0.3386,0.1098,0.0239,0.004,0.52406734,0.3370712,0.11185103,0.0,0.0
364,0.9307,0.0669,0.0024,0.0001,0.0,0.9291963,0.067083314,0.0,0.0,0.0
365,0.5232,0.3386,0.1098,0.0239,0.004,0.5239618,0.3372966,0.10961523,0.0,0.0
366,0.9307,0.0669,0.0024,0.0001,0.0,0.93135136,0.06720838,0.0,0.0,0.0
367,0.9307,0.0669,0.0024,0.0001,0.0,0.93819135,0.06285604,0.0,0.0,0.0
368,0.5232,0.3386,0.1098,0.0239,0.004,0.5244547,0.33655575,0.11040068,0.0,0.0
369,0.5232,0.3386,0.1098,0.0239,0.004,0.52317166,0.3373034,0.11048621,0.0,0.0
370,0.9307,0.0669,0.0024,0.0001,0.0,0.92853963,0.067411125,0.0,0.0,0.0
371,0.5232,0.3386,0.1098,0.0239,0.004,0.5225036,0.3388294,0.11110001,0.0,0.0
372,0.9307,0.0669,0.0024,0.0001,0.0,0.9313058,0.06645447,0.0,0.0,0.0
373,0.9307,0.0669,0.0024,0.0001,0.0,0.94045997,0.060439385,0.0,0.0,0.0
374,0.5232,0.3386,0.1098,0.0239,0.004,0.52371275,0.3385051,0.11221981,0.0,0.0
375,0.5232,0.3386,0.1098,0.0239,0.004,0.52435124,0.33607167,0.110646114,0.0,0.0
376,0.5232,0.3386,0.1098,0.0239,0.004,0.52451944,0.33648717,0.110194534,0.0,0.0
377,0.9307,0.0669,0.0024,0.0001,0.0,0.9277447,0.0674877,0.0,0.0,0.0
378,0.5232,0.3386,0.1098,0.0239,0.004,0.5239054,0.33717296,0.11175381,0.0,0.0
379,0.5232,0.3386,0.1098,0.0239,0.004,0.5215163,0.33994538,0.10984494,0.0,0.0
380,0.9307,0.0669,0.0024,0.0001,0.0,0.9284592,0.06760308,0.0031475965,0.0,0.0
381,0.5232,0.3386,0.1098,0.0239,0.004,0.52182645,0.33956,0.10987512,0.0,0.0
382,0.5232,0.3386,0.1098,0.0239,0.004,0.5303093,0.3341529,0.10745613,0.0,0.0
383,0.9307,0.0669,0.0024,0.0001,0.0,0.929137,0.06616859,0.0,0.0,0.0
384,0.9307,0.0669,0.0024,0.0001,0.0,0.939257,0.061642587,0.0,0.0,0.0
385,0.9307,0.0669,0.0024,0.0001,0.0,0.9324533,0.06609568,0.0018935446,0.0,0.0
386,0.9307,0.0669,0.0024,0.0001,0.0,0.9312437,0.06709514,0.0,0.0,0.0
387,0.9307,0.0669,0.0024,0.0001,0.0,0.9296644,0.06683354,0.0,0.0,0.0
388,0.5232,0.3386,0.1098,0.0239,0.004,0.5223004,0.33839896,0.11162239,0.0,0.0
389,0.9307,0.0669,0.0024,0.0001,0.0,0.92834955,0.06677761,0.0,0.0,0.0
390,0.9307,0.0669,0.0024,0.0001,0.0,0.93152267,0.06677331,0.0,0.0,0.0
391,0.9307,0.0669,0.0024,0.0001,0.0,0.9340184,0.06638914,0.0,0.0,0.0
392,0.5232,0.3386,0.1098,0.0239,0.004,0.5220161,0.3383521,0.11152531,0.0,0.0
393,0.5232,0.3386,0.1098,0.0239,0.004,0.5227244,0.3391473,0.11133707,0.0,0.0
394,0.5232,0.3386,0.1098,0.0239,0.004,0.52702075,0.33698913,0.114251874,0.0,0.0
395,0.9307,0.0669,0.0024,0.0001,0.0,0.93948865,0.061536826,0.0,0.0,0.0
396,0.9307,0.0669,0.0024,0.0001,0.0,0.9325343,0.06576131,0.0017427169,0.0,0.0
397,0.9307,0.0669,0.0024,0.0001,0.0,0.9298529,0.06615556,0.0,0.0,0.0
398,0.5232,0.3386,0.1098,0.0239,0.004,0.5244894,0.33784738,0.110734485,0.0,0.0
399,0.9307,0.0669,0.0024,0.0001,0.0,0.9312365,0.06648545,0.0,0.0,0.0
400,0.5232,0.3386,0.1098,0.0239,0.004,0.52660865,0.33542103,0.11080339,0.0,0.0
401,0.9307,0.0669,0.0024,0.0001,0.0,0.93101645,0.06883542,0.0,0.0,0.0
402,0.9307,0.0669,0.0024,0.0001,0.0,0.9306036,0.06643219,0.0,0.0,0.0
403,0.5232,0.3386,0.1098,0.0239,0.004,0.52359706,0.33749223,0.11051631,0.0,0.0
404,0.9307,0.0669,0.0024,0.0001,0.0,0.9293346,0.067387104,0.0,0.0,0.0
405,0.9307,0.0669,0.0024,0.0001,0.0,0.9292197,0.06697281,0.0,0.0,0.0
406,0.5232,0.3386,0.1098,0.0239,0.004,0.521863,0.33870366,0.10783009,0.0,0.0
407,0.9307,0.0669,0.0024,0.0001,0.0,0.93168557,0.06708539,0.0,0.0,0.0
408,0.9307,0.0669,0.0024,0.0001,0.0,0.9319128,0.06675751,0.0,0.0,0.0
409,0.5232,0.3386,0.1098,0.0239,0.004,0.5220001,0.33837125,0.11146853,0.0,0.0
410,0.5232,0.3386,0.1098,0.0239,0.004,0.527102,0.33461013,0.10997045,0.0,0.0
411,0.5232,0.3386,0.1098,0.0239,0.004,0.52145475,0.34003958,0.109843865,0.0,0.0
412,0.5232,0.3386,0.1098,0.0239,0.004,0.52157336,0.33989602,0.10991303,0.0,0.0
413,0.9307,0.0669,0.0024,0.0001,0.0,0.93188006,0.06658083,0.0,0.0,0.0
414,0.5232,0.3386,0.1098,0.0239,0.004,0.5218349,0.33559534,0.113176666,0.0,0.0
415,0.9307,0.0669,0.0024,0.0001,0.0,0.93913347,0.061873164,0.0,0.0,0.0
416,0.5232,0.3386,0.1098,0.0239,0.004,0.5230307,0.33657852,0.11086484,0.0,0.0
417,0.5232,0.3386,0.1098,0.0239,0.004,0.5226204,0.33871266,0.10908075,0.0,0.0
418,0.9307,0.0669,0.0024,0.0001,0.0,0.93122005,0.06651803,0.0,0.0,0.0
419,0.5232,0.3386,0.1098,0.0239,0.004,0.5241141,0.33733454,0.109974965,0.0,0.0
420,0.9307,0.0669,0.0024,0.0001,0.0,0.9311965,0.066949315,0.0,0.0,0.0
421,0.5232,0.3386,0.1098,0.0239,0.004,0.5226458,0.33935314,0.11069809,0.0,0.0
422,0.9307,0.0669,0.0024,0.0001,0.0,0.93661106,0.06435722,0.0,0.0,0.0
423,0.9307,0.0669,0.0024,0.0001,0.0,0.9282715,0.06797096,0.0,0.0,0.0
424,0.9307,0.0669,0.0024,0.0001,0.0,0.93970037,0.06121447,0.0,0.0,0.0
425,0.5232,0.3386,0.1098,0.0239,0.004,0.51743424,0.3416553,0.11749587,0.0,0.0
426,0.5232,0.3386,0.1098,0.0239,0.004,0.52621436,0.3366057,0.110495985,0.0,0.0
427,0.9307,0.0669,0.0024,0.0001,0.0,0.9316466,0.066643715,0.00224741,0.0,0.0
428,0.9307,0.0669,0.0024,0.0001,0.0,0.94055426,0.06038232,0.0,0.0,0.0
429,0.5232,0.3386,0.1098,0.0239,0.004,0.52496004,0.3364754,0.11102766,0.0,0.0
430,0.9307,0.0669,0.0024,0.0001,0.0,0.9316719,0.06682954,0.0,0.0,0.0
431,0.5232,0.3386,0.1098,0.0239,0.004,0.5238581,0.33698627,0.110921904,0.0,0.0
432,0.5232,0.3386,0.1098,0.0239,0.004,0.52627563,0.33579317,0.109752275,0.0,0.0
433,0.5232,0.3386,0.1098,0.0239,0.004,0.5222258,0.3382651,0.111850664,0.0,0.0
434,0.5232,0.3386,0.1098,0.0239,0.004,0.5229748,0.33774903,0.11116423,0.0,0.0
435,0.9307,0.0669,0.0024,0.0001,0.0,0.9313124,0.06648266,0.0,0.0,0.0
436,0.5232,0.3386,0.1098,0.0239,0.004,0.5223841,0.33839804,0.112052985,0.0,0.0
437,0.9307,0.0669,0.0024,0.0001,0.0,0.9312311,0.06697129,0.0,0.0,0.0
438,0.9307,0.0669,0.0024,0.0001,0.0,0.92893124,0.06593035,0.0,0.0,0.0
439,0.9307,0.0669,0.0024,0.0001,0.0,0.92706156,0.06874098,0.0,0.0,0.0
440,0.5232,0.3386,0.1098,0.0239,0.004,0.52269566,0.33802992,0.11140249,0.0,0.0
441,0.5232,0.3386,0.1098,0.0239,0.004,0.52296406,0.3384582,0.111478925,0.0,0.0
442,0.5232,0.3386,0.1098,0.0239,0.004,0.5226487,0.33870104,0.11153857,0.0,0.0
443,0.5232,0.3386,0.1098,0.0239,0.004,0.52237844,0.33837116,0.11194846,0.0,0.0
444,0.9307,0.0669,0.0024,0.0001,0.0,0.9313589,0.06678631,0.0,0.0,0.0
445,0.5232,0.3386,0.1098,0.0239,0.004,0.52409035,0.33679003,0.10992975,0.0,0.0
446,0.5232,0.3386,0.1098,0.0239,0.004,0.5252526,0.337383,0.11061272,0.0,0.0
447,0.9307,0.0669,0.0024,0.0001,0.0,0.9403834,0.060519386,0.0,0.0,0.0
448,0.9307,0.0669,0.0024,0.0001,0.0,0.9313669,0.06673391,0.0,0.0,0.0
449,0.9307,0.0669,0.0024,0.0001,0.0,0.9314725,0.06676337,0.0,0.0,0.0
450,0.9307,0.0669,0.0024,0.0001,0.0,0.9297843,0.06644283,0.0,0.0,0.0
451,0.5232,0.3386,0.1098,0.0239,0.004,0.5218018,0.33968922,0.1099645,0.0,0.0
452,0.9307,0.0669,0.0024,0.0001,0.0,0.93040514,0.06675655,0.0,0.0,0.0
453,0.9307,0.0669,0.0024,0.0001,0.0,0.92998624,0.06670694,0.0,0.0,0.0
454,0.9307,0.0669,0.0024,0.0001,0.0,0.92957306,0.063769534,0.0,0.0,0.0
455,0.9307,0.0669,0.0024,0.0001,0.0,0.93948907,0.061536416,0.0,0.0,0.0
456,0.5232,0.3386,0.1098,0.0239,0.004,0.5266911,0.33614796,0.10708479,0.0,0.0
457,0.5232,0.3386,0.1098,0.0239,0.004,0.5232303,0.33790684,0.11055427,0.0,0.0
458,0.9307,0.0669,0.0024,0.0001,0.0,0.9314143,0.0667229,0.0,0.0,0.0
459,0.5232,0.3386,0.1098,0.0239,0.004,0.5247303,0.33734417,0.11064856,0.0,0.0
460,0.9307,0.0669,0.0024,0.0001,0.0,0.93919706,0.061706282,0.0,0.0,0.0
461,0.5232,0.3386,0.1098,0.0239,0.004,0.52275956,0.3383198,0.11060771,0.0,0.0
462,0.9307,0.0669,0.0024,0.0001,0.0,0.9314804,0.066924214,0.0,0.0,0.0
463,0.5232,0.3386,0.1098,0.0239,0.004,0.5339484,0.33815998,0.11774244,0.0,0.0
464,0.9307,0.0669,0.0024,0.0001,0.0,0.932435,0.06604381,0.0,0.0,0.0
465,0.5232,0.3386,0.1098,0.0239,0.004,0.52378386,0.3370621,0.11135928,0.0,0.0
466,0.5232,0.3386,0.1098,0.0239,0.004,0.52428794,0.33731657,0.11248974,0.0,0.0
467,0.9307,0.0669,0.0024,0.0001,0.0,0.9321653,0.06637117,0.0020667762,0.0,0.0
468,0.5232,0.3386,0.1098,0.0239,0.004,0.52418995,0.33570617,0.11115506,0.0,0.0
469,0.5232,0.3386,0.1098,0.0239,0.004,0.52796066,0.3352349,0.11158153,0.0,0.0
470,0.5232,0.3386,0.1098,0.0239,0.004,0.52483606,0.33742157,0.11071301,0.0,0.0
471,0.9307,0.0669,0.0024,0.0001,0.0,0.9315982,0.0667005,0.0,0.0,0.0
472,0.5232,0.3386,0.1098,0.0239,0.004,0.52402186,0.33643636,0.10967473,0.0,0.0
473,0.9307,0.0669,0.0024,0.0001,0.0,0.9394161,0.06147501,0.0,0.0,0.0
474,0.5232,0.3386,0.1098,0.0239,0.004,0.52358,0.33771852,0.11036388,0.0,0.0
475,0.9307,0.0669,0.0024,0.0001,0.0,0.92796284,0.06782899,0.0033036266,0.0,0.0
476,0.5232,0.3386,0.1098,0.0239,0.004,0.5218786,0.33955005,0.11122956,0.0,0.0
477,0.5232,0.3386,0.1098,0.0239,0.004,0.5227903,0.33917928,0.10996782,0.0,0.0
478,0.5232,0.3386,0.1098,0.0239,0.004,0.52231264,0.33922154,0.110234424,0.0,0.0
479,0.9307,0.0669,0.0024,0.0001,0.0,0.93170273,0.06671614,0.0,0.0,0.0
480,0.9307,0.0669,0.0024,0.0001,0.0,0.92873883,0.067518264,0.0,0.0,0.0
481,0.5232,0.3386,0.1098,0.0239,0.004,0.52534926,0.33674803,0.11070752,0.0,0.0
482,0.5232,0.3386,0.1098,0.0239,0.004,0.5239068,0.33782676,0.111958,0.0,0.0
483,0.5232,0.3386,0.1098,0.0239,0.004,0.5241053,0.33674854,0.10993858,0.0,0.0
484,0.9307,0.0669,0.0024,0.0001,0.0,0.92864245,0.06744907,0.0,0.0,0.0
485,0.5232,0.3386,0.1098,0.0239,0.004,0.5227185,0.33942264,0.11105252,0.0,0.0
486,0.9307,0.0669,0.0024,0.0001,0.0,0.9294213,0.06412495,0.0,0.0,0.0
487,0.9307,0.0669,0.0024,0.0001,0.0,0.92755747,0.06819594,0.0035297899,0.0,0.0
488,0.9307,0.0669,0.0024,0.0001,0.0,0.93956333,0.06131717,0.0,0.0,0.0
489,0.5232,0.3386,0.1098,0.0239,0.004,0.5249487,0.33708814,0.1104668,0.0,0.0
490,0.9307,0.0669,0.0024,0.0001,0.0,0.9398285,0.06107828,0.0,0.0,0.0
491,0.5232,0.3386,0.1098,0.0239,0.004,0.5229988,0.33761856,0.10974488,0.0,0.0
492,0.9307,0.0669,0.0024,0.0001,0.0,0.9261995,0.06805861,0.0,0.0,0.0
493,0.5232,0.3386,0.1098,0.0239,0.004,0.5219933,0.33814132,0.111278825,0.0,0.0
494,0.5232,0.3386,0.1098,0.0239,0.004,0.5198425,0.3385141,0.11197354,0.0,0.0
495,0.9307,0.0669,0.0024,0.0001,0.0,0.9277821,0.07048723,0.0,0.0,0.0
496,0.9307,0.0669,0.0024,0.0001,0.0,0.93687606,0.06413992,0.0,0.0,0.0
497,0.5232,0.3386,0.1098,0.0239,0.004,0.52223337,0.3381094,0.11103572,0.0,0.0
498,0.9307,0.0669,0.0024,0.0001,0.0,0.93219906,0.066649884,0.0,0.0,0.0
499,0.5232,0.3386,0.1098,0.0239,0.004,0.52638525,0.33545634,0.10866334,0.0,0.0
500,0.5232,0.3386,0.1098,0.0239,0.004,0.52551806,0.33707166,0.11055158,0.0,0.0
501,0.9307,0.0669,0.0024,0.0001,0.0,0.93175477,0.06617861,0.0,0.0,0.0
502,0.9307,0.0669,0.0024,0.0001,0.0,0.93050414,0.06673677,0.0,0.0,0.0
503,0.9307,0.0669,0.0024,0.0001,0.0,0.9317882,0.06654092,0.0021858048,0.0,0.0
504,0.9307,0.0669,0.0024,0.0001,0.0,0.93343395,0.0658822,0.0,0.0,0.0
505,0.5232,0.3386,0.1098,0.0239,0.004,0.52196217,0.338069,0.11161886,0.0,0.0
506,0.9307,0.0669,0.0024,0.0001,0.0,0.9400331,0.060904663,0.0,0.0,0.0
507,0.9307,0.0669,0.0024,0.0001,0.0,0.93511105,0.065561846,0.0,0.0,0.0
508,0.5232,0.3386,0.1098,0.0239,0.004,0.52215683,0.33827135,0.111475125,0.0,0.0
509,0.9307,0.0669,0.0024,0.0001,0.0,0.93243575,0.06615788,0.0019232538,0.0,0.0
510,0.5232,0.3386,0.1098,0.0239,0.004,0.52520275,0.33671454,0.11102552,0.0,0.0
511,0.5232,0.3386,0.1098,0.0239,0.004,0.5239146,0.3378279,0.1127647,0.0,0.0
512,0.9307,0.0669,0.0024,0.0001,0.0,0.92832506,0.064984456,0.0,0.0,0.0
513,0.5232,0.3386,0.1098,0.0239,0.004,0.52246773,0.33849877,0.111350454,0.0,0.0
514,0.5232,0.3386,0.1098,0.0239,0.004,0.52633655,0.33635598,0.1104501,0.0,0.0
515,0.5232,0.3386,0.1098,0.0239,0.004,0.7690426,0.1680643,0.0,0.0,0.0
516,0.5232,0.3386,0.1098,0.0239,0.004,0.52266663,0.33856124,0.111623935,0.0,0.0
517,0.5232,0.3386,0.1098,0.0239,0.004,0.52474487,0.33889988,0.11034525,0.0,0.0
518,0.5232,0.3386,0.1098,0.0239,0.004,0.5246295,0.33709797,0.112296104,0.0,0.0
519,0.5232,0.3386,0.1098,0.0239,0.004,0.5235829,0.33689213,0.11041687,0.0,0.0
520,0.5232,0.3386,0.1098,0.0239,0.004,0.5262184,0.33617812,0.110253915,0.0,0.0
521,0.9307,0.0669,0.0024,0.0001,0.0,0.9400552,0.06077914,0.0,0.0,0.0
522,0.5232,0.3386,0.1098,0.0239,0.004,0.52362597,0.33768895,0.11013699,0.0,0.0
523,0.5232,0.3386,0.1098,0.0239,0.004,0.52264214,0.33688676,0.11106512,0.0,0.0
524,0.9307,0.0669,0.0024,0.0001,0.0,0.9397001,0.061256357,0.0,0.0,0.0
525,0.5232,0.3386,0.1098,0.0239,0.004,0.52356434,0.33740494,0.1095538,0.0,0.0
526,0.9307,0.0669,0.0024,0.0001,0.0,0.9322957,0.06629573,0.002008872,0.0,0.0
527,0.5232,0.3386,0.1098,0.0239,0.004,0.5232758,0.3380206,0.11227047,0.0,0.0
528,0.5232,0.3386,0.1098,0.0239,0.004,0.52517045,0.3364993,0.11089528,0.0,0.0
529,0.9307,0.0669,0.0024,0.0001,0.0,0.9312834,0.06702171,0.0,0.0,0.0
530,0.9307,0.0669,0.0024,0.0001,0.0,0.92875826,0.06636301,0.0,0.0,0.0
531,0.9307,0.0669,0.0024,0.0001,0.0,0.93093437,0.06712506,0.0,0.0,0.0
532,0.9307,0.0669,0.0024,0.0001,0.0,0.92849267,0.06746413,0.0,0.0,0.0
533,0.5232,0.3386,0.1098,0.0239,0.004,0.52477735,0.3356089,0.109537534,0.0,0.0
534,0.5232,0.3386,0.1098,0.0239,0.004,0.52405,0.3371787,0.1101767,0.0,0.0
535,0.9307,0.0669,0.0024,0.0001,0.0,0.940475,0.06042339,0.0,0.0,0.0
536,0.9307,0.0669,0.0024,0.0001,0.0,0.93946517,0.061523132,0.0,0.0,0.0
537,0.5232,0.3386,0.1098,0.0239,0.004,0.5252299,0.33612218,0.11036422,0.0,0.0
538,0.5232,0.3386,0.1098,0.0239,0.004,0.52495956,0.3363102,0.11091714,0.0,0.0
539,0.5232,0.3386,0.1098,0.0239,0.004,0.5224391,0.3390805,0.11159583,0.0,0.0
540,0.5232,0.3386,0.1098,0.0239,0.004,0.5224796,0.33831814,0.10956648,0.0,0.0
541,0.9307,0.0669,0.0024,0.0001,0.0,0.92366564,0.072814256,0.0,0.0,0.0
